ID;pris;km;year;hk;kml;kmt;Groen ejerudgift;model navn;region;Koeb eller leasing;annonce;links;type
4667112;324900.0;10000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Comfortline DSG 7prs 5d;Nordsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-comfortline-dsg-7prs-5d/4667112;TSi
4670402;284900.0;26000.0;2018.0;115.0;23.3;11.9;3520.0;VW Touran 1,6 TDi 115 App Business DSG 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-app-business-dsg-5d/4670402;TDi
4672382;284900.0;29000.0;2018.0;115.0;23.3;11.9;3520.0;VW Touran 1,6 TDi 115 App Business DSG 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-app-business-dsg-5d/4672382;TDi
4666679;89400.0;230000.0;2007.0;105.0;16.8;13.2;6380.0;VW Touran 1,9 TDi 105 Trendline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-trendline-7prs-5d/4666679;TDi
4666311;224900.0;61000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4666311;TDi
4666282;299900.0;56000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4666282;TSi
4666200;194900.0;102000.0;2012.0;170.0;15.2;8.5;3140.0;VW Touran 1,4 TSi 170 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-170-highline-dsg-7prs-5d/4666200;TSi
4666052;22500.0;453000.0;2005.0;140.0;14.9;10.2;8100.0;VW Touran 2,0 TDi 140 Highline DSG 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-dsg-5d/4666052;TDi
4666492;154800.0;187000.0;2011.0;170.0;16.6;8.9;6380.0;VW Touran Cross 2,0 TDi 170 DSG 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran-cross/20-tdi-170-dsg-7prs-5d/4666492;TDi
4665945;354800.0;28000.0;2018.0;150.0;21.3;9.3;4380.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4665945;TDi
4573674;249900.0;119000.0;2017.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4573674;TDi
4664514;224900.0;92000.0;2016.0;110.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 110 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-110-comfortline-dsg-7prs-5d/4664514;TDi
4664220;254900.0;129000.0;2017.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4664220;TDi
4664195;264900.0;56000.0;2017.0;150.0;21.7;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-7prs-5d/4664195;TDi
4664076;323900.0;90000.0;2018.0;150.0;21.3;9.3;4380.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4664076;TDi
4663940;268900.0;73000.0;2018.0;115.0;22.7;11.4;3520.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4663940;TDi
4663892;236900.0;105000.0;2017.0;115.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4663892;TDi
4663806;119900.0;220000.0;2013.0;140.0;19.2;9.9;4680.0;VW Touran 2,0 TDi 140 Comfortline DSG BMT 7p 5d;Nordsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-comfortline-dsg-bmt-7p-5d/4663806;TDi
4668914;109900.0;205000.0;2012.0;140.0;14.7;9.5;3140.0;VW Touran 1,4 TSi 140 Match 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-match-5d/4668914;TSi
4668189;219900.0;142000.0;2017.0;115.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4668189;TDi
4663184;169500.0;176000.0;2014.0;177.0;17.5;8.8;5540.0;VW Touran 2,0 TDi 177 Highline DSG 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-177-highline-dsg-5d/4663184;TDi
4662866;109700.0;352000.0;2014.0;177.0;17.5;8.8;5540.0;VW Touran 2,0 TDi 177 Highline DSG 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-177-highline-dsg-7prs-5d/4662866;TDi
4662426;284900.0;37000.0;2018.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4662426;TSi
4665469;254900.0;52000.0;2018.0;150.0;17.5;8.9;1880.0;VW Touran 1,4 TSi 150 Comfortline 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-7prs-5d/4665469;TSi
4662106;209900.0;56000.0;2017.0;110.0;18.2;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4662106;TSi
4641001;279900.0;70000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4641001;TSi
4661629;239800.0;67000.0;2017.0;150.0;17.5;8.9;1880.0;VW Touran 1,4 TSi 150 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-7prs-5d/4661629;TSi
4661167;329800.0;69000.0;2018.0;150.0;21.3;9.3;4380.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4661167;TDi
4663175;259900.0;76000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4663175;TSi
4660974;319900.0;7000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-comfortline-dsg-7prs-5d/4660974;TSi
4660907;254900.0;59000.0;2018.0;150.0;17.5;8.9;1880.0;VW Touran 1,4 TSi 150 Comfortline 7prs 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-7prs-5d/4660907;TSi
4660687;200000.0;177000.0;2015.0;105.0;22.2;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline DSG BMT 7p 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-dsg-bmt-7p-5d/4660687;TDi
4660554;214900.0;43000.0;2017.0;110.0;18.2;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4660554;TSi
4660075;329900.0;38000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4660075;TSi
4659882;199900.0;134000.0;2013.0;170.0;15.2;8.5;3140.0;VW Touran 1,4 TSi 170 Highline DSG 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-170-highline-dsg-5d/4659882;TSi
4659703;349900.0;54000.0;2018.0;150.0;21.3;9.3;4380.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4659703;TDi
4632121;144975.0;134000.0;2014.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4632121;TDi
4658234;159900.0;140000.0;2015.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4658234;TDi
4658367;37500.0;333000.0;2007.0;105.0;17.0;13.2;6380.0;VW Touran 1,9 TDi 105 Conceptline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-conceptline-7prs-5d/4658367;TDi
4657991;224900.0;69000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4657991;TDi
4657909;329600.0;27000.0;2016.0;180.0;16.4;8.3;3020.0;VW Touran 1,8 TSi 180 Highline DSG 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/18-tsi-180-highline-dsg-7prs-5d/4657909;TSi
4658730;209900.0;101000.0;2016.0;110.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 110 Comfortline DSG 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-110-comfortline-dsg-7prs-5d/4658730;TDi
4657782;266900.0;38000.0;2018.0;110.0;18.5;11.3;1780.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4657782;TSi
4656961;214900.0;36000.0;2018.0;110.0;18.2;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4656961;TSi
4656566;134900.0;135000.0;2014.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Fyn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4656566;TDi
4656565;209900.0;140000.0;2016.0;150.0;22.7;9.3;3020.0;VW Touran 2,0 TDi 150 Comfortline 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-7prs-5d/4656565;TDi
4656515;279800.0;62000.0;2018.0;115.0;22.7;11.4;3520.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4656515;TDi
4604048;309900.0;55000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Fyn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4604048;TSi
4655839;264900.0;49000.0;2018.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4655839;TSi
4655621;299900.0;117000.0;2017.0;190.0;21.3;8.2;3880.0;VW Touran 2,0 TDi 190 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-190-highline-dsg-7prs-5d/4655621;TDi
4655450;304800.0;30000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 IQ.Drive DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-iqdrive-dsg-7prs-5d/4655450;TDi
4655434;314800.0;12000.0;2019.0;150.0;19.0;8.9;1780.0;VW Touran 1,5 TSi 150 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-comfortline-7prs-5d/4655434;TSi
4625276;254000.0;71000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4625276;TSi
4676417;149900.0;156000.0;2014.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-5d/4676417;TDi
4654604;248885.0;58000.0;2017.0;150.0;17.5;8.9;1880.0;VW Touran 1,4 TSi 150 Comfortline 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-7prs-5d/4654604;TSi
4654485;334900.0;9000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-dsg-7prs-5d/4654485;TSi
4654371;164800.0;171000.0;2016.0;110.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 110 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-110-comfortline-dsg-7prs-5d/4654371;TDi
4654316;229900.0;121000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Highline 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-highline-7prs-5d/4654316;TDi
4654105;299900.0;54000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4654105;TSi
4653947;249900.0;78000.0;2017.0;115.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4653947;TDi
4652939;249000.0;86000.0;2016.0;150.0;17.5;8.9;1880.0;VW Touran 1,4 TSi 150 Comfortline 7prs 5d;Nordsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-7prs-5d/4652939;TSi
4652914;284900.0;19000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 Comfort Connect DSG 7p 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfort-connect-dsg-7p-5d/4652914;TDi
4653144;224900.0;115000.0;2016.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4653144;TSi
4652818;330000.0;8000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Comfortline DSG 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-comfortline-dsg-7prs-5d/4652818;TSi
4652609;344900.0;6000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-dsg-7prs-5d/4652609;TSi
4652155;129900.0;99000.0;2011.0;140.0;19.2;9.9;4680.0;VW Touran 2,0 TDi 140 Highline DSG BMT 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-dsg-bmt-7prs-5d/4652155;TDi
4500926;254900.0;36000.0;2018.0;110.0;18.2;11.3;1780.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Fyn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4500926;TSi
4651780;239900.0;129000.0;2016.0;150.0;22.7;9.3;3020.0;VW Touran 2,0 TDi 150 Highline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-7prs-5d/4651780;TDi
4651759;209900.0;148000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Trendline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-trendline-7prs-5d/4651759;TDi
4650684;334900.0;25000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4650684;TSi
4650466;99500.0;241000.0;2011.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4650466;TDi
4650564;259900.0;62000.0;2017.0;115.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4650564;TDi
4578213;209900.0;156000.0;2017.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4578213;TDi
4649780;84900.0;274000.0;2010.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4649780;TDi
4459566;219900.0;83000.0;2017.0;110.0;18.2;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Fyn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4459566;TSi
4536293;344900.0;6000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-dsg-7prs-5d/4536293;TSi
4648379;289900.0;89000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4648379;TSi
4647635;179900.0;179000.0;2011.0;170.0;17.5;8.9;5540.0;VW Touran 2,0 TDi 170 Highline DSG 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-170-highline-dsg-7prs-5d/4647635;TDi
4647039;274900.0;47000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4647039;TSi
4646888;189800.0;92000.0;2014.0;140.0;14.7;9.5;3140.0;VW Touran 1,4 TSi 140 Comfortline 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-comfortline-5d/4646888;TSi
4646787;284500.0;43000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4646787;TSi
4645044;329500.0;44000.0;2018.0;150.0;21.3;9.3;4380.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4645044;TDi
4645037;129800.0;215000.0;2010.0;105.0;19.6;12.8;4680.0;VW Touran 1,6 TDi 105 Comfortline DSG 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-dsg-5d/4645037;TDi
4644882;264900.0;78000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4644882;TSi
4648406;14900.0;391000.0;2003.0;100.0;16.8;13.5;7380.0;VW Touran 1,9 TDi 100 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-100-5d/4648406;TDi
4643245;179900.0;224000.0;2016.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4643245;TDi
4642922;259900.0;63000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4642922;TSi
4641711;399900.0;27000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 R-line DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-r-line-dsg-7prs-5d/4641711;TSi
4640149;129900.0;178000.0;2011.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Highline BMT 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-highline-bmt-7prs-5d/4640149;TDi
4640121;64800.0;251000.0;2007.0;170.0;14.5;9.1;9100.0;VW Touran 2,0 TDi 170 Highline DSG 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-170-highline-dsg-7prs-5d/4640121;TDi
4639383;213780.0;58000.0;2017.0;110.0;18.2;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Nordsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4639383;TSi
4639021;354900.0;103000.0;2016.0;190.0;21.3;8.2;3880.0;VW Touran 2,0 TDi 190 Highline DSG 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-190-highline-dsg-5d/4639021;TDi
4638131;224900.0;120000.0;2016.0;110.0;18.5;11.3;1280.0;VW Touran 1,2 TSi 110 Comfortline 7prs 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-comfortline-7prs-5d/4638131;TSi
4637816;419900.0;6000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 R-line DSG 7prs 5d;Lolland-Falster;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-r-line-dsg-7prs-5d/4637816;TSi
4637159;110000.0;225000.0;2014.0;105.0;15.6;11.9;2520.0;VW Touran 1,2 TSi 105 Startline BMT 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-105-startline-bmt-5d/4637159;TSi
4637111;294900.0;20000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4637111;TSi
4695680;219900.0;53000.0;2018.0;110.0;18.2;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4695680;TSi
4635397;289900.0;167000.0;2017.0;190.0;20.8;8.2;3880.0;VW Touran 2,0 TDi 190 Highline DSG 7prs 5d;Fyn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-190-highline-dsg-7prs-5d/4635397;TDi
4634968;344400.0;8500.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-dsg-7prs-5d/4634968;TSi
4634523;339900.0;12000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-dsg-7prs-5d/4634523;TSi
4634207;194900.0;146000.0;2016.0;110.0;22.7;11.9;3020.0;VW Touran 1,6 TDi 110 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-110-comfortline-7prs-5d/4634207;TDi
